"","X","id","pname","gender","fname","canonical_fname","oname","born_on_year","begin_on_year","begin_on_month","begin_on_day","end_on_year","end_on_month","end_on_day","nationality","fname_code"
"4546",20445,13647,"John Allsebrook Simon",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Thirteenth Ordinary Session of the Assembly",1873,NA,NA,NA,NA,NA,NA,"",NA
"4547",20446,13647,"John Allsebrook Simon",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fourteenth Ordinary Session of the Assembly",1873,NA,NA,NA,NA,NA,NA,"",NA
"4548",20447,13647,"John Allsebrook Simon",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fifteenth Ordinary Session of the Assembly",1873,NA,NA,NA,NA,NA,NA,"",NA
"4549",20448,13648,"Hubert Llewellyn Smith",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fourth Ordinary Session of the Assembly",1864,NA,NA,NA,NA,NA,NA,"",NA
"4550",20449,13648,"Hubert Llewellyn Smith",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fifth Ordinary Session of the Assembly",1864,NA,NA,NA,NA,NA,NA,"",NA
"4551",20450,13649,"David Euan Wallace",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Nineteenth Ordinary Session of the Assembly",1892,NA,NA,NA,NA,NA,NA,"",NA
"4552",20451,13650,"Irene Mary Bewick Ward",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighteenth Ordinary Session of the Assembly",1895,NA,NA,NA,NA,NA,NA,"",NA
"4553",20452,13650,"Irene Mary Bewick Ward",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Nineteenth Ordinary Session of the Assembly",1895,NA,NA,NA,NA,NA,NA,"",NA
"4554",20453,13651,"John Guthrie Ward",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Third Ordinary Session of the Assembly",1909,NA,NA,NA,NA,NA,NA,"",NA
"4555",20454,13652,"Edward Hilton Young",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Seventh Ordinary Session of the Assembly",1879,NA,NA,NA,NA,NA,NA,"",NA
"4556",20455,13652,"Edward Hilton Young",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighth Ordinary Session of the Assembly",1879,NA,NA,NA,NA,NA,NA,"",NA
"4557",20456,13652,"Edward Hilton Young",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Thirteenth Ordinary Session of the Assembly",1879,NA,NA,NA,NA,NA,NA,"",NA
"4558",20457,13653,"Nicolas Momtchiloff",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part one",1891,NA,NA,NA,NA,NA,NA,"",NA
"4559",20458,13653,"Nicolas Momtchiloff",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part two",1891,NA,NA,NA,NA,NA,NA,"",NA
"4560",20459,13653,"Nicolas Momtchiloff",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Seventeenth Ordinary Session of the Assembly",1891,NA,NA,NA,NA,NA,NA,"",NA
"4561",20460,13653,"Nicolas Momtchiloff",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly Convened for the Purpose of Considering the Request of the Kingdom of Egypt for Admission to the League of Nations",1891,NA,NA,NA,NA,NA,NA,"",NA
"4562",20461,13653,"Nicolas Momtchiloff",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighteenth Ordinary Session of the Assembly",1891,NA,NA,NA,NA,NA,NA,"",NA
"4563",20462,13654,"William D. Euler",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Tenth Ordinary Session of the Assembly",1875,NA,NA,NA,NA,NA,NA,"",NA
"4564",20463,13655,"George Howard Ferguson",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Thirteenth Ordinary Session of the Assembly",1870,NA,NA,NA,NA,NA,NA,"",NA
"4565",20464,13655,"George Howard Ferguson",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fourteenth Ordinary Session of the Assembly",1870,NA,NA,NA,NA,NA,NA,"",NA
"4566",20465,13655,"George Howard Ferguson",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part one",1870,NA,NA,NA,NA,NA,NA,"",NA
"4567",20466,13656,"Lomer Gouin",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fourth Ordinary Session of the Assembly",1861,NA,NA,NA,NA,NA,NA,"",NA
"4568",20467,13657,"George Perry Graham",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fourth Ordinary Session of the Assembly",1859,NA,NA,NA,NA,NA,NA,"",NA
"4569",20468,13658,"Hugh Guthrie",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Twelfth Ordinary Session of the Assembly",1866,NA,NA,NA,NA,NA,NA,"",NA
"4570",20469,13659,"William Lyon Mackenzie King",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Ninth Ordinary Session of Assembly",1874,NA,NA,NA,NA,NA,NA,"",NA
"4571",20470,13659,"William Lyon Mackenzie King",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Seventeenth Ordinary Session of the Assembly",1874,NA,NA,NA,NA,NA,NA,"",NA
"4572",20471,13660,"Edward Mortimer MacDonald",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fifth Ordinary Session of the Assembly",1865,NA,NA,NA,NA,NA,NA,"",NA
"4573",20472,13661,"James Scott MacDonald",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fifteenth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"4574",20473,13661,"James Scott MacDonald",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant and in Accordance with the Assembly of September 27th, 1934",NA,NA,NA,NA,NA,NA,NA,"",NA
"4575",20474,13662,"Lionel Massey",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part two",NA,NA,NA,NA,NA,NA,NA,"",NA
"4576",20475,13662,"Lionel Massey",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighteenth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"4577",20476,13663,"Malcolm McLean",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Tenth Ordinary Session of the Assembly",1883,NA,NA,NA,NA,NA,NA,"",NA
"4578",20477,13664,"Paul Emile Renaud",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant at the Request of the Chinese Government",1897,NA,NA,NA,NA,NA,NA,"",NA
"4579",20478,13664,"Paul Emile Renaud",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant and in Accordance with the Assembly of September 27th, 1934",1897,NA,NA,NA,NA,NA,NA,"",NA
"4580",20479,13665,"Philippe Roy",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixth Ordinary Session of the Assembly",1868,NA,NA,NA,NA,NA,NA,"",NA
"4581",20480,13665,"Philippe Roy",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly",1868,NA,NA,NA,NA,NA,NA,"",NA
"4582",20481,13665,"Philippe Roy",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Seventh Ordinary Session of the Assembly",1868,NA,NA,NA,NA,NA,NA,"",NA
"4583",20482,13665,"Philippe Roy",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighth Ordinary Session of the Assembly",1868,NA,NA,NA,NA,NA,NA,"",NA
"4584",20483,13665,"Philippe Roy",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Ninth Ordinary Session of Assembly",1868,NA,NA,NA,NA,NA,NA,"",NA
"4585",20484,13665,"Philippe Roy",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Tenth Ordinary Session of the Assembly",1868,NA,NA,NA,NA,NA,NA,"",NA
"4586",20485,13665,"Philippe Roy",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eleventh Ordinary Session of the Assembly",1868,NA,NA,NA,NA,NA,NA,"",NA
"4587",20486,13665,"Philippe Roy",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Twelfth Ordinary Session of the Assembly",1868,NA,NA,NA,NA,NA,NA,"",NA
"4588",20487,13665,"Philippe Roy",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fourteenth Ordinary Session of the Assembly",1868,NA,NA,NA,NA,NA,NA,"",NA
"4589",20488,13665,"Philippe Roy",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part two",1868,NA,NA,NA,NA,NA,NA,"",NA
"4590",20489,13666,"Charles A. Stewart",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"4591",20490,13667,"George Philias Vanier",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eleventh Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"4592",20491,13668,"J. H. Woods",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part one",NA,NA,NA,NA,NA,NA,NA,"",NA
"4593",20492,13669,"Hume Wrong",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Nineteenth Ordinary Session of the Assembly",1894,NA,NA,NA,NA,NA,NA,"",NA
"4594",20493,13669,"Hume Wrong",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Twentieth Ordinary Session of the Assembly",1894,NA,NA,NA,NA,NA,NA,"",NA
"4595",20494,13669,"Hume Wrong",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Twentieth (Conclusion) and Twenty-first Ordinary Session of the Assembly",1894,NA,NA,NA,NA,NA,NA,"",NA
"4596",20495,13670,"Luis Langlois",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixth Ordinary Session of the Assembly",1872,NA,NA,NA,NA,NA,NA,"",NA
"4597",20496,13671,"Eliodoro Yanez",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"4598",20497,13671,"Eliodoro Yanez",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"4599",20498,13672,"Wunsz King",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant at the Request of the Chinese Government",1892,NA,NA,NA,NA,NA,NA,"",NA
"4600",20499,13672,"Wunsz King",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Thirteenth Ordinary Session of the Assembly",1892,NA,NA,NA,NA,NA,NA,"",NA
"4601",20500,13672,"Wunsz King",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fourteenth Ordinary Session of the Assembly",1892,NA,NA,NA,NA,NA,NA,"",NA
"4602",20501,13672,"Wunsz King",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fifteenth Ordinary Session of the Assembly",1892,NA,NA,NA,NA,NA,NA,"",NA
"4603",20502,13672,"Wunsz King",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part one",1892,NA,NA,NA,NA,NA,NA,"",NA
"4604",20503,13672,"Wunsz King",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Seventeenth Ordinary Session of the Assembly",1892,NA,NA,NA,NA,NA,NA,"",NA
"4605",20504,13672,"Wunsz King",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighteenth Ordinary Session of the Assembly",1892,NA,NA,NA,NA,NA,NA,"",NA
"4606",20505,13672,"Wunsz King",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Nineteenth Ordinary Session of the Assembly",1892,NA,NA,NA,NA,NA,NA,"",NA
"4607",20506,13673,"Vi Kyuin Wellington Koo",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: First Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"4608",20507,13673,"Vi Kyuin Wellington Koo",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Second Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"4609",20508,13673,"Vi Kyuin Wellington Koo",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant at the Request of the Chinese Government",1888,NA,NA,NA,NA,NA,NA,"",NA
"4610",20509,13673,"Vi Kyuin Wellington Koo",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Thirteenth Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"4611",20510,13673,"Vi Kyuin Wellington Koo",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fourteenth Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"4612",20511,13673,"Vi Kyuin Wellington Koo",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part two",1888,NA,NA,NA,NA,NA,NA,"",NA
"4613",20512,13673,"Vi Kyuin Wellington Koo",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Seventeenth Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"4614",20513,13673,"Vi Kyuin Wellington Koo",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly Convened for the Purpose of Considering the Request of the Kingdom of Egypt for Admission to the League of Nations",1888,NA,NA,NA,NA,NA,NA,"",NA
"4615",20514,13673,"Vi Kyuin Wellington Koo",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighteenth Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"4616",20515,13673,"Vi Kyuin Wellington Koo",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Nineteenth Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"4617",20516,13673,"Vi Kyuin Wellington Koo",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Twentieth Ordinary Session of the Assembly",1888,NA,NA,NA,NA,NA,NA,"",NA
"4618",20517,13674,"Yu Ying Li",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighteenth Ordinary Session of the Assembly",1882,NA,NA,NA,NA,NA,NA,"",NA
"4619",20518,13674,"Yu Ying Li",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Nineteenth Ordinary Session of the Assembly",1882,NA,NA,NA,NA,NA,NA,"",NA
"4620",20519,13675,"Hwang Yung Liang",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Third Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"",NA
"4621",20520,13676,"Lone Liang",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Tenth Ordinary Session of the Assembly",1894,NA,NA,NA,NA,NA,NA,"",NA
"4622",20521,13676,"Lone Liang",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eleventh Ordinary Session of the Assembly",1894,NA,NA,NA,NA,NA,NA,"",NA
"4623",20522,13676,"Lone Liang",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Twelfth Ordinary Session of the Assembly",1894,NA,NA,NA,NA,NA,NA,"",NA
"4624",20523,13676,"Lone Liang",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Thirteenth Ordinary Session of the Assembly",1894,NA,NA,NA,NA,NA,NA,"",NA
"4625",20524,13676,"Lone Liang",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Fifteenth Ordinary Session of the Assembly",1894,NA,NA,NA,NA,NA,NA,"",NA
"4626",20525,13676,"Lone Liang",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part one",1894,NA,NA,NA,NA,NA,NA,"",NA
"4627",20526,13676,"Lone Liang",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Seventeenth Ordinary Session of the Assembly",1894,NA,NA,NA,NA,NA,NA,"",NA
"4628",20527,13676,"Lone Liang",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighteenth Ordinary Session of the Assembly",1894,NA,NA,NA,NA,NA,NA,"",NA
"4629",20528,13676,"Lone Liang",NA,"League of Nations General Assembly Delegate","Representative","General Assembly: Twentieth (Conclusion) and Twenty-first Ordinary Session of the Assembly",1894,NA,NA,NA,NA,NA,NA,"",NA
