"","name","avg_rank","sd_rank","median_rank","duration","entry_age","gender","nationality"
"3418","Victoria Mezger-Debaud",6,0,6,5,34,"female","swiss"
"3419","Eugène Hurstel",7,0,7,2,18,"male","french"
"3420","Zia Husni",3,0,3,129,35,"female","turkish"
"3421","Johanna Husselman",7.33333333333333,1.15470053837925,8,12,20,"female","dutch"
"3422","Howard Riggins Huston",3,2.82842712474619,3,135,27,"male","us-american"
"3423","Frances Ruth Hutchinson-Hely",6.5,0.707106781186548,6.5,143,36,"female","british"
"3424","Gustave Bailly",7,0,7,1,31,"male","swiss"
"3425","Alfred Baillifard",9,0,9,238,42,"male","swiss"
"3426","Albert Baissette",6,0,6,64,40,"male","french"
"3427","Edmund Wilfrid Baker",5,0,5,1,55,"male","english"
"3428","Frederick Churchill Baker",4,0,4,231,29,"male","unknown"
"3429","Margaret Maud Baker-Mann",6,0,6,186,42,"female","swiss"
"3430","Suzanne Hélène Georgette Balasko",3,0,3,1,34,"female","french"
"3431","Pierre Bouscharain",3,0,3,236,29,"male","french"
"3432","Jeanne Caron",4.5,1.60356745147455,4.5,79,45,"female","french"
"3433","Prof. K.R. Brotherus",2,0,2,4,NA,"male","finish"
"3434","Lily Braun",4,0,4,48,25,"female","swiss"
"3435","Albert Brasier",9,0,9,20,40,"male","french"
"3436","Eliane Braillard, née van Godtsenhoven",6.66666666666667,1.15470053837925,6,51,21,"female","swiss"
"3437","Marguerite Carrel",0,0,0,8,26,"female","swiss"
"3438","Dorothy Brackett",3,0,3,16,33,"female","english"
"3439","Juliette Bozonnet",9,0,9,12,39,"female","swiss"
"3440","George Bozon",7,0,7,1,NA,"male","unknown"
"3441","Maurice Boyer",2,0,2,NA,NA,"male","french"
"3442","Kathleen Bowra",6,0,6,1,NA,"female","english"
"3443","Jessie Bowes",6,0,6,1,38,"female","us-american"
"3444","Liliane Cart",0,0,0,1,36,"female","swiss"
"3445","William Horsfall Carter",3,0,3,171,24,"male","british"
"3446","Winifred Bowen",6,0,6,4,NA,"female","english"
"3447","Martha Hamilton Bowen",7,0,7,164,30,"female","english"
"3448","Alfred Bowen",5,0,5,1,28,"male","english"
"3449","Leopold Bovey",8,0,8,163,45,"male","swiss"
"3450","Henry Bovay",5,0,5,47,35,"male","swiss"
"3451","Germaine Bovard",8,0,8,112,28,"female","swiss"
"3452","Walter Gaechter",7,0,7,1,NA,"male","swiss"
"3453","Wanda Dreyfus",8,0,8,1,27,"female","swiss"
"3454","Georges Bouvier",7,0,7,88,15,"male","french"
"3455","Jeanne Bouvaist-Hayes",3,0,3,7,35,"female","french"
"3456","William Baer",7,0,7,NA,NA,"male","swiss"
"3457","Marcelle Buffet",6,0,6,2,23,"female","swiss"
"3458","Frederic Bournisien",9,0,9,10,30,"male","french"
"3459","Gustave Bourguignon",6,0,6,31,57,"male","swiss"
"3460","Marguerite Bourgey",7,0,7,30,25,"female","swiss"
"3461","B.  Cassidy",6.5,0.707106781186548,6.5,1,NA,"female","british"
"3462","Violette Bourgeois",7,0,7,183,16,"female","swiss"
"3463"," René Samuel Cassin",3,0,3,NA,NA,"male","unknown"
"3464","Bourdrez",2,0,2,85,30,"male","dutch"
"3465","Charles Castaldi",7,0,7,1,26,"male","italian"
"3466","Heimen Bouma",6,0,6,6,26,"male","dutch"
"3467","Jules Boulet",9,0,9,156,50,"male","swiss"
"3468","Yvonne Caillat",6,0,6,1,50,"female","swiss"
"3469","Yvonne Colette Emma Balsiger",6,0,6,119,NA,"female","swiss"
"3470","Jean Boulan",3,0,3,6,27,"male","french"
"3471","Yvonne Fortunée  Sottaz",7,0,7,1,19,"female","swiss"
"3472","Annie Dannhauer",8,0,8,275,32,"female","swiss,british"
"3473","Ailice Jane Cathrall",4,0,4,149,28,"female","british"
"3474","Régina Bottinelli",7,0,7,25,21,"female","italian"
"3475","Violette Cattin",9,0,9,20,27,"female","swiss"
"3476","Charles Bothmer",3,0,3,30,NA,"male","hungarian"
"3477","Pauline Bosticco",7,0,7,1,28,"female","italian"
"3478","Jean Cavallo",7,0,7,1,21,"male","swiss"
"3479","Madeleine Bosticco",7,0,7,1,0,"female","italian"
"3480","Eugène Gavairon",6,0,6,221,29,"male","swiss"
"3481","Marie Gavairon",9,0,9,NA,NA,"female","unknown"
"3482","Dora Bossard",8,0,8,13,23,"female","swiss"
"3483","E.G. Borrowman",6,0,6,1,NA,"female","english"
"3484","Charles Borner",7,0,7,1,NA,"male","unknown"
"3485","Ernest Algernon Guy Cawdry",6,0,6,1,21,"male","british"
"3486","Paola Borla",6,0,6,12,NA,"female","italian"
"3487","Georges Gautron",8,0,8,1,46,"male","french"
"3488","Marguerite Cayla",6,0,6,1,49,"female","swiss"
"3489","Henriette Gauthier",7,0,7,-8,NA,"female","unknown"
"3490","D.M.  Cayzer",2,0,2,2,NA,"female","unknown"
"3491","Marguerite Gaugler",7,0,7,21,16,"female","swiss"
"3492","Marie Pilar Cercós",6,0,6,8,22,"female","spanish"
"3493","René Antony Gaust",7,0,7,20,29,"male","swiss"
"3494","Hilda Blanchard née Goldspink",6,0,6,1,21,"female","swiss,british"
"3495","Paule Dufrense",6,0,6,7,29,"female","swiss,french"
"3496","Georges Borioli",6,0,6,151,32,"male","swiss"
"3497","Laura Chalmers",6,0,6,1,NA,"female","british"
"3498","Germaine Borel",7,0,7,38,23,"female","swiss"
"3499","Bernard Borel",7,0,7,106,20,"male","swiss"
"3500","Edmond Jean Chambaz",9,0,9,1,35,"male","swiss"
"3501","Gerardina van den Boom",7,0,7,1,16,"female","dutch"
"3502","Dr. Walter Fortunat Muehlon",2,0,2,13,30,"male","swiss,swiss"
"3503","Colonel Stephen Bonsal",0,0,0,1,NA,"male","english"
"3504","Jaques Bonnoront",3,0,3,192,39,"male","french"
"3505","William Frederik Augustin Chambers",5,1.4142135623731,5,181,32,"male","british"
"3506","Charles Andrew Orr",6,0,6,14,23,"male","us-american"
"3507","Dorothy G. Wiehl",2,0,2,18,28,"female","us-american"
"3508","Dr. Frank Boudreau",2,0,2,1,39,"male","us-american"
"3509","Gabrielle Bonna",4,0,4,93,25,"female","swiss"
"3510","Irène Chamot",7,0,7,9,0,"female","unknown"
"3511","Dr. Otto Eichel",1,0,1,9,NA,"male","us-american"
"3512","Champenois",3,0,3,1,NA,"male","french"
"3513","Marcel Ernest Champoury",6,1.4142135623731,6,127,21,"male","swiss"
"3514","Louis Alexandre Bonjour",6,0,6,112,36,"male","swiss"
"3515","Thérése Bongard",7,0,7,61,15,"female","swiss"
"3516","Marie Odile Bongard",6,0,6,37,16,"female","swiss"
"3517","Hedwige Bongard",7,0,7,12,16,"female","swiss"
"3518","Dr. Thomas J.  Duffield",2,0,2,20,35,"male","us-american"
"3519","Béatrice Bongard",7,0,7,142,17,"female","swiss"
"3520","Charles Bonfils",3,0,3,8,21,"male","french"
"3521","A. Gastelu",3,0,3,1,NA,"male","ecuadorian"
"3522","Giuliano Bonfante",6,0,6,6,24,"male","italian"
"3523","Augusta Chani-Renaud",6,0,6,1,44,"female","swiss,syrian"
"3524","Edgar Sydenstricker",2,0,2,14,42,"male","us-american"
"3525","José Garza y de Garate",2,0,2,1,22,"male","unknown"
"3526","Umberto Bonardelli",6,0,6,87,21,"male","italian"
"3527","W.  Gaskell",2,0,2,28,NA,"male","british"
"3528","Ethel Sloss",6,0,6,26,36,"female","us-american"
"3529","Arthur Chapman",5,0,5,11,NA,"male","english"
"3530","Albert Bolomey",9,0,9,53,19,"male","swiss"
"3531","Jean Paul Garnier-Coignet",2,0,2,9,26,"male","french"
"3532","Bernard Oliver Chapman",5,0,5,2,27,"male","english"
"3533","Alice Bolomey",9,0,9,5,30,"female","swiss"
"3534","Pierrine Bollini",6,0,6,33,17,"female","italian"
"3535","Oswald Cotton Chapman",3,0,3,26,46,"male","english"
"3536","Marcello Boldrini",4,0,4,17,31,"male","italian"
"3537","Victor Boldrini",7,0,7,51,24,"male","swiss"
"3538","Hilda Bokitko",3,0,3,33,34,"female","unknown"
"3539","Georges Francis Chappaz",7,0,7,224,15,"male","french"
"3540","Hazel K. Stiebeling",2,0,2,2,NA,"female","us-american"
"3541","Gabrielle Boisseau",4,0,4,321,24,"female","french"
"3542","J.  Chappey",0,0,0,3,NA,"male","unknown"
"3543","Gera Boimond, née Kordon",9,0,9,70,24,"female","swiss,yugoslav"
"3544","Violette Bohli",7,0,7,64,26,"female","french"
"3545","Marie Louise Chappuis",7,0,7,18,17,"female","swiss"
"3546","Marie Bogliano",6,0,6,38,32,"female","italian"
"3547","Paul Chappuis",7,0,7,8,28,"male","swiss"
"3548","Simone Chapuis",7,0,7,1,21,"female","swiss"
"3549","Helen Loeffler",3,0,3,6,28,"female","us-american"
"3550","Jean Downes",6,0,6,12,30,"female","us-american"
"3551","Madeleine Bouchardy",6,0,6,14,27,"female","swiss"
"3552","Dr. Berislas Borcic",2,0,2,55,NA,"male","yugoslav"
"3553","Dr. I. Kuhn",2,0,2,2,37,"male","yugoslav"
"3554","Félicien Boesch",7,0,7,61,18,"male","swiss"
"3555","Fernand Robert Charbonnier",6,0,6,176,24,"female","swiss"
"3556","Kathleen Bodkin",6,0,6,241,33,"female","english"
"3557","Henry Stoyan Lassitch",3,0,3,84,30,"male","yugoslav"
"3558","Christine Gautier",6,0,6,1,30,"female","swiss"
"3559","Ida May Lassitch-Andrews",6,0,6,65,21,"female","yugoslav"
"3560","Juliette Blanchard",6,0,6,77,17,"female","swiss"
"3561","Sarah Gabrielle Collet née Bernard",6,0,6,243,23,"female","swiss"
"3562","François Bochud",9,0,9,222,42,"male","swiss"
"3563","Caroline Bochud",9,0,9,12,29,"female","swiss"
"3564","Anaïs Bochud",9,0,9,3,44,"female","swiss"
"3565","Marie Thérése Bochatay",7,0,7,1,33,"female","swiss"
"3566","André Boccon-Gibod",6,0,6,1,24,"male","french"
"3567","Julia Boccard-Mugnier",8,0,8,103,33,"female","swiss"
"3568","André Charlet",7,0,7,1,19,"male","swiss"
"3569","Albert Blythe",5,0,5,1,54,"male","english"
"3570","Arnold Charlet",6,0,6,1,28,"male","swiss"
"3571","Anna Blumenfeld",3,0,3,194,31,"female","german"
"3572","Märta Blomstedt",7,0,7,26,23,"female","swedish"
"3573","Marguerite Charlet",6,0,6,110,17,"female","swiss"
"3574","Jeanne Blocher",3,0,3,1,23,"female","french"
"3575","Robert Edward Charlton",5,0,5,34,34,"male","english"
"3576","Nathalie Nicolsky",8,0,8,8,21,"female","yugoslav"
"3577","Marjorie Annie Frances Charman",6,0,6,5,42,"female","english"
"3578","Lady Mary Blennerhassett",3,0,3,316,43,"female","english"
"3579","Joseph Blattler",9,0,9,1,29,"male","swiss"
"3580","Yvette Héléne Charpilloz",6,0,6,13,15,"female","swiss"
"3581","Ch. Blattler",9,0,9,1,NA,"male","unknown"
"3582","Ernesto Ottavio Charrere",4,0,4,226,24,"male","italian"
"3583","D.  Charriere",7,0,7,1,NA,"male","unknown"
"3584","Joseph Blandin ",7,0,7,1,21,"male","swiss"
"3585","Edmond Charriere",9,0,9,12,25,"male","swiss"
"3586","Gabriel Blanchut",7,0,7,16,26,"male","swiss"
"3587","Alice Blanchot",7,0,7,48,22,"female","french"
"3588","A. Metzker",7,0,7,1,NA,"male","unknown"
"3589","A. Robert",6,0,6,NA,NA,"female","unknown"
"3590","Adrien Tissot ",7,0,7,1,NA,"male","unknown"
"3591","Albert Jean Nicolas Godet",6,0,6,108,54,"male","unknown"
"3592","Rose Cordey",6,0,6,14,22,"female","swiss"
"3593","Antoine Crouzat",6,0,6,1,31,"female","swiss"
"3594","A. Blanc",0,0,0,5,NA,"male","swiss"
"3595","Carmen Ednée Chatel née Roth",6,0,6,302,16,"female","swiss"
"3596","Berthe Chatelain",9,0,9,4,31,"female","swiss"
"3597","Margaret Black",6,0,6,30,28,"female","english"
"3598","Inès Chatelain",7,0,7,1,18,"female","swiss"
"3599","Raoul André Chatelain",6,0,6,6,24,"male","swiss"
"3600","Charles Blache",7,0,7,9,21,"male","swiss"
"3601","Alfred Vaucher",9,0,9,1,NA,"male","unknown"
"3602","Ellen Bischoff",8,0,8,1,28,"female","swiss"
"3603","Dorothy Bird",6,0,6,5,NA,"female","english"
"3604","Alice Metral",8,0,8,1,NA,"female","unknown"
"3605","Bernard Birch",4,0,4,11,32,"male","english"
"3606","Eugène Chatelet",7,0,7,1,27,"male","french"
"3607","Agnes Birch",6,0,6,1,NA,"female","english"
"3608","Louis François Chatenoud",9,0,9,1,60,"male","swiss"
"3609","Marguerite Biousse",8,0,8,206,26,"female","french"
"3610","Altuna",6,0,6,1,NA,"female","unknown"
"3611","David Henri Chautemps",9,0,9,59,27,"male","swiss"
"3612","Henri Bilon",7,0,7,12,15,"male","swiss"
"3613","Maurice Chavan",7,0,7,3,25,"male","swiss"
"3614","André Semon",9,0,9,1,NA,"male","unknown"
"3615","Rémy Chavannes",6,0,6,33,31,"male","swiss"
"3616","Edmond Chazal",3,0,3,3,NA,"male","english"
"3617","Antonia Sartorio",7,0,7,1,NA,"female","unknown"
"3618","Arthur Bernardin",9,0,9,1,NA,"male","unknown"
"3619","René Jean  Chazalon",7,0,7,37,18,"male","french"
"3620","Bryant",6,0,6,NA,NA,"female","unknown"
"3621","Chi-Lieh Chen",6,0,6,1,27,"male","chinese"
"3622","Butterworth",6,0,6,1,NA,"female","unknown"
"3623","Alexander Ian Chesney",3,0,3,2,31,"male","english"
"3624","Edwin Marc Henri Chessex",9,0,9,128,35,"male","swiss"
"3625","Robert Henri Chessex",5,0,5,2,33,"male","swiss"
"3626","C.  Critchel",8,0,8,1,NA,"female","unknown"
"3627","Cécile Glauser",9,0,9,1,NA,"female","unknown"
"3628","Georges Chevallet",6.5,0.707106781186548,6.5,196,18,"male","swiss"
"3629","Pierre Chevallier",7,0,7,1,NA,"male","unknown"
"3630","Raymonde Chevallier née Boyer",6.5,0.707106781186548,6.5,246,24,"female","swiss,french"
"3631","Roger Chevassus",6.66666666666667,0.516397779494322,7,191,24,"male","french"
"3632","Jean Louis Chevrot",7,0,7,1,21,"male","french"
"3633","Charles Grandjean",8,0,8,1,NA,"male","unknown"
"3634","Rodolphe Marie Chillingworth",6,0,6,4,30,"female","swiss"
"3635","Christian Beutler",7,0,7,1,NA,"male","unknown"
"3636","Cicely Berkeley",6,0,6,1,NA,"female","unknown"
"3637","Claire Waelbroeck",6,0,6,7,38,"female","unknown"
"3638","Lucia Maria Chiovenda",4.5,2.12132034355964,4.5,47,24,"female","italian"
"3639","Thérése Chiozza",7,0,7,4,15,"female","italian"
"3640","de Mestral Combremont",3,0,3,3,NA,"female","unknown"
"3641","Demaurex",3,0,3,5,NA,"female","unknown"
"3642","Horace Choisy",8,0,8,1,31,"male","swiss"
"3643","Dondynaz",4,0,4,1,NA,"female","unknown"
"3644","Berthe Christin",7,0,7,6,24,"female","swiss"
"3645","Albert Chuit",7,0,7,1,NA,"male","unknown"
"3646","Dr. Genzo Katoh",2,0,2,60,43,"male","unknown"
"3647","Jacques Marie Marcel Cintrat",7,0,7,9,16,"male","french"
"3648","Giorgio Ciraolo",4,0,4,36,25,"male","italian"
"3649","Dr. Hector Rulot",2,0,2,27,NA,"male","unknown"
"3650","Dorothy Clark",8,0,8,1,27,"female","english"
"3651","Kathleen Hattie Clark",7.5,0.707106781186548,7.5,40,24,"female","english"
"3652","Dr. Hiroshi Kusama",2,0,2,47,34,"male","unknown"
"3653","Dr. Hoops",1,0,1,NA,NA,"male","unknown"
"3654","Dr. Shoji Kanai",2,0,2,12,36,"male","unknown"
"3655","Dr. Tôyôjirô Kitano",2,0,2,11,40,"male","unknown"
"3656","Dr. Tsune Ouchi",1,0,1,NA,NA,"male","unknown"
"3657","Dufour",8,0,8,1,NA,"male","unknown"
"3658","E. J.  Chonney",8,0,8,1,NA,"female","unknown"
"3659","Aloys Clerc",9,0,9,49,48,"male","swiss"
"3660","Charles Clerc",9,0,9,14,16,"male","swiss"
"3661","René André Clermont",6,0,6,338,0,"male","french"
"3662","John Closh",5,0,5,1,54,"male","english"
"3663","Edmond Berlie",9,0,9,1,NA,"male","unknown"
"3664","Louise Cochard",9,0,9,128,30,"female","swiss"
"3665","Roger Cocorda",7,0,7,1,17,"male","swiss"
"3666","Mary Burkhard, née Davison",6,0,6,178,30,"female","swiss,english"
"3667","Aline Marie Louise Buffle, née Bourgat",6,0,6,148,26,"female","swiss,english"
"3668","Doris Marian Bucher, née Lawrence",6,0,6,301,22,"female","swiss,english"
"3669","Edouard Bigwood",2,0,2,9,NA,"male","unknown"
"3670","Eugène Jurisic",7,0,7,1,NA,"male","unknown"
"3671","Eva Rolande Joséphine Joseph",6,0,6,20,20,"female","unknown"
"3672","Fanny Sloutzky",6,0,6,12,24,"female","unknown"
"3673","Darinka Popovitch",6,0,6,17,27,"female","yugoslav"
"3674","Olga Prenditch",6,0,6,11,28,"female","yugoslav"
"3675","Charles Colliard",9,0,9,10,44,"male","french"
"3676","Danitza Stefanovitch",6,0,6,142,28,"female","yugoslav"
"3677","Violet Maud Collins",8,0,8,1,33,"female","swiss"
"3678","Fehler Fehler",3,0,3,NA,NA,"female","unknown"
"3679","Yvonne Colson",5,0,5,1,NA,"female","unknown"
"3680","A.  Combaud",3,0,3,1,NA,"female","french"
"3681","Gaston Compagnon",9,0,9,4,31,"male","swiss"
"3682","Robert Ernest Confino",3,0,3,191,27,"male","french"
"3683","Maria Conrad née Grivel",7,0,7,96,17,"female","swiss"
"3684","Sacha Constantin",8,1.4142135623731,8,9,34,"male","swiss"
"3685","Renée Contat",6,0,6,189,27,"female","swiss"
"3686","Césarine Contardi",7,0,7,20,18,"female","italian"
"3687","Fernande Renée Rotschy née Gardin",6,0,6,168,22,"female","unknown"
"3688","Dorothy R.  Cooper",7,0,7,132,24,"female","english"
"3689","Fernande Stéphanie Dupont",6,0,6,13,30,"female","unknown"
"3690","Rose Cooper",6.5,0.707106781186548,6.5,1,NA,"female","english"
"3691","Floria Corbella",8,0,8,14,22,"female","italian"
"3692","Emile Corbex",6.5,0.707106781186548,6.5,120,26,"male","swiss"
"3693","Fred Wilhelm",9,0,9,1,NA,"male","unknown"
"3694","Frida Janssens",5.5,0.707106781186548,5.5,314,32,"female","unknown"
"3695","G.  Colomies",6,0,6,1,NA,"female","unknown"
"3696","Cornelius",6,0,6,1,NA,"male","unknown"
"3697","Eugène Cornet",6,0,6,2,20,"male","french"
"3698","G. Geneux",8,0,8,2,NA,"female","unknown"
"3699","Germaine Robert",6,0,6,1,NA,"female","unknown"
"3700","Marguerite Louise Guillen",6,0,6,299,22,"female","unknown"
"3701","Germaine Rudlof",6,0,6,10,NA,"female","unknown"
"3702","Maria Cosandey",7,0,7,14,28,"female","swiss"
"3703","Isabelle Cosso",9,0,9,32,34,"female","swiss"
"3704","Susanna Cotta",6,0,6,20,NA,"female","italian"
"3705","Eugène Cottet",9,0,9,20,59,"male","swiss"
"3706","Henriette Cottet",8.125,0.353553390593274,8,1,37,"female","swiss"
"3707","Marie Césarine Couard née Ferrario",8,0,8,237,28,"female","swiss"
"3708","Gertrude Bagshaw",8,0,8,184,45,"female","unknown"
"3709","Grasso",9,0,9,1,NA,"male","unknown"
"3710","Sarah Elsie Court",8,0,8,62,30,"female","english"
"3711","Lucie Courtault",5,0,5,247,35,"female","french"
"3712","Guillaume Arthur Peenen",4,0,4,180,39,"male","unknown"
"3713","H.  Chatelard",0,0,0,1,NA,"female","unknown"
"3714","Clarisa Rose Cousins",8,0,8,7,30,"female","english"
"3715","Abilio Coutinho",4,1.4142135623731,4,116,28,"male","portugese"
"3716","Helene Barnecutt",8,0,8,NA,NA,"female","unknown"
"3717","Hélène Tissot",7,0,7,1,NA,"female","unknown"
"3718","Henri Guilland",7,0,7,1,NA,"male","unknown"
"3719","Dujour",6,0,6,1,NA,"female","unknown"
"3720","Jeanne Couturier",6,0,6,1,NA,"female","swiss"
"3721","Marie Madeleine Couvidon",9,0,9,19,26,"female","french"
"3722","Hortense Godet",6,0,6,144,40,"female","unknown"
"3723","Francesco Cresto",6,0,6,229,25,"male","italian"
"3724","Cuthbert Creswick",6,0,6,1,NA,"male","english"
"3725","Charles Crettaz",7,0,7,24,26,"male","swiss"
"3726","Isaac Schwartz",5,0,5,1,NA,"male","unknown"
"3727","J.  Cohanier",7,0,7,1,NA,"male","unknown"
"3728","J. L. Junod",7,0,7,1,NA,"male","unknown"
"3729","Nancy Croset",7,0,7,48,16,"female","swiss"
"3730","Renée Croset",7,0,7,42,23,"female","swiss"
"3731","Stanley Thomas Cross",2.8,0.447213595499958,3,212,36,"female","english"
"3732","Marthe Olga Crottaz née Berdoz",9,0,9,-1,21,"female","swiss"
"3733","Jacques Rageth",7,0,7,1,NA,"male","unknown"
"3734","Jean Baptiste Crouts",9,0,9,185,44,"male","french"
"3735","Jean Kerr McDonald",6,0,6,1,NA,"female","unknown"
"3736","Jeanne Lamberts",6,0,6,8,25,"female","unknown"
"3737","Robert Henry Cru",3,0,3,-5,26,"male","french"
"3738","José Gallostra",6,0,6,1,NA,"male","unknown"
"3739","William John Cuchet",3,0,3,1,23,"male","swiss"
"3740","Emile Cuioz",7,0,7,14,31,"male","swiss"
"3741","Jean  Cuioz",9,0,9,1,34,"male","swiss"
"3742","Eileen Mary Cumberland",8,0,8,1,26,"female","unknown"
"3743","Henry Reginald Cummings",0.666666666666667,1.15470053837925,0,232,34,"male","english"
"3744","Joseph Vuylsteke",6,0,6,1,47,"male","unknown"
"3745","Katharina Cunitz",6,0,6,1,26,"female","german"
"3746","Konrad Casty",6,0,6,1,NA,"male","unknown"
"3747","Maria Currat",7,0,7,97,19,"female","swiss"
"3748","Léonie Marie Julienne Lhoest née Walgraffe",6,0,6,73,24,"female","unknown"
"3749","Alois Curtet",7,0,7,1,NA,"male","swiss"
"3750","Louise Curtet",7,0,7,1,17,"female","swiss"
"3751","Gaston Curton",9,0,9,69,34,"male","unknown"
"3752","Adrien Louis Billot",3,0,3,177,43,"male","french"
"3753","A. Vandervalle",6,0,6,5,NA,"female","unknown"
"3754","Lily Gombert née Fuchs",6,0,6,1,31,"female","unknown"
"3755","Jean Henri Bieler",2,0,2,263,27,"male","canadian"
"3756","Wenceslas de Saryuss Bielawski",0,0,0,3,31,"male","polish"
"3757","Paule Bidalon",5,0,5,139,26,"female","french"
"3758","Etienne Bibo",3,0,3,1,NA,"male","hungarian"
"3759","Arthur Bezzola",7,0,7,59,22,"male","swiss"
"3760","Gilberte Bezencon",9,0,9,52,22,"female","swiss"
"3761","Lucie Hortense Tombeur",6,0,6,12,50,"female","unknown"
"3762","Jaques Bex",2,0,2,1,40,"male","french"
"3763","Lucien Pedraita",9,0,9,1,NA,"male","unknown"
"3764","Alice Beutler",0,0,0,1,NA,"female","unknown"
"3765","Edward Betts",5,0,5,1,29,"male","english"
"3766","M.  Challen",6,0,6,1,NA,"female","unknown"
"3767","Anastasie Besson",5,0,5,65,26,"female","french"
"3768","Marcel Bessero",9,0,9,15,40,"male","swiss"
"3769","Mireille Besançon",6,0,6,NA,NA,"female","french"
"3770","Jeanne Besançon",8,0,8,8,26,"female","swiss"
"3771","Léo Bertram",7,0,7,1,14,"male","dutch"
"3772","M. Bassetti",7,0,7,1,NA,"male","unknown"
"3773","M. Reyjal",6,0,6,1,NA,"female","unknown"
"3774","Francis-Godfrey Berthoud",3,0,3,220,23,"male","english"
"3775","Edmond Berthier",9,0,9,1,29,"male","swiss"
"3776","Henri Berthet",9,0,9,235,19,"male","french"
"3777","Clara Berthet",8,0,8,1,24,"female","swiss"
"3778","Madeleine Berthelier",3,0,3,31,25,"female","french"
"3779","Camillo Bertarelli",9,0,9,31,29,"male","italian"
"3780","Irma Bertallo-Bussi",9,0,9,222,30,"female","italian"
"3781","Nelly Bersot",8,0,8,36,22,"female","swiss"
"3782","Marcel Bersier",9,0,9,35,24,"male","swiss"
